Id,Text,Query,Label,LabelStr,Split,Event
1374992775612133379,,guns should be banned,1,FAVOR,test,atlanta
1375000176545390596,,guns should be regulated,,,unlabeled,atlanta
1375007494217494532,,guns should be banned,2,NEUTRAL,valid,atlanta
1375007494217494532,,guns should be regulated,2,NEUTRAL,valid,atlanta
1375047624605147137,,guns should be banned,,,unlabeled,atlanta
1375047624605147137,,guns should be regulated,,,unlabeled,atlanta
1375051646061797377,,guns should be banned,,,unlabeled,atlanta
1375051646061797377,,guns should be regulated,,,unlabeled,atlanta
1375058077985218561,,guns should be banned,0,AGAINST,test,atlanta
1375063274727817218,,guns should be banned,1,FAVOR,test,atlanta
1375065739649032202,,guns should be regulated,0,AGAINST,test,atlanta
1375066951450509314,,guns should be banned,2,NEUTRAL,labeled,atlanta
1375070758821490696,,guns should be banned,1,FAVOR,test,boulder
1375071271894024199,,guns should be banned,2,NEUTRAL,labeled,boulder
1375071271894024199,,guns should be regulated,1,FAVOR,labeled,boulder
1375072554231214082,,guns should be banned,,,unlabeled,atlanta
1375072554231214082,,guns should be regulated,,,unlabeled,atlanta
1375074481862025217,,guns should be banned,,,unlabeled,boulder
1375076447887503362,,guns should be banned,2,NEUTRAL,labeled,boulder
1375076628267683844,,guns should be banned,,,unlabeled,boulder
1375076628267683844,,guns should be regulated,,,unlabeled,boulder
1375078310695297033,,guns should be banned,0,AGAINST,valid,boulder
1375078310695297033,,guns should be regulated,0,AGAINST,valid,boulder
1375078484284956676,,guns should be banned,2,NEUTRAL,valid,boulder
1375078484284956676,,guns should be regulated,1,FAVOR,valid,boulder
1375079566054584332,,guns should be banned,2,NEUTRAL,valid,boulder
1375079566054584332,,guns should be regulated,1,FAVOR,valid,boulder
1375080823464947716,,guns should be banned,,,unlabeled,boulder
1375080823464947716,,guns should be regulated,,,unlabeled,boulder
1375081362034733059,,guns should be regulated,2,NEUTRAL,test,boulder
1375084745625899008,,guns should be banned,,,unlabeled,boulder
1375084745625899008,,guns should be regulated,,,unlabeled,boulder
1375084867294273542,,guns should be regulated,1,FAVOR,test,atlanta
1375084953315119107,,guns should be banned,,,unlabeled,boulder
1375084953315119107,,guns should be regulated,,,unlabeled,boulder
1375085155396677635,,guns should be banned,1,FAVOR,valid,boulder
1375085155396677635,,guns should be regulated,1,FAVOR,valid,boulder
1375086900667645958,,guns should be banned,,,unlabeled,boulder
1375086900667645958,,guns should be regulated,,,unlabeled,boulder
1375089412455956486,,guns should be banned,2,NEUTRAL,valid,boulder
1375089412455956486,,guns should be regulated,2,NEUTRAL,valid,boulder
1375089658460311560,,guns should be banned,2,NEUTRAL,test,atlanta
1375089658460311560,,guns should be regulated,0,AGAINST,test,atlanta
1375089764727193605,,guns should be regulated,2,NEUTRAL,labeled,boulder
1375089977566982150,,guns should be banned,,,unlabeled,boulder
1375089977566982150,,guns should be regulated,,,unlabeled,boulder
1375090246417850378,,guns should be banned,,,unlabeled,boulder
1375090246417850378,,guns should be regulated,,,unlabeled,boulder
1375091837157797888,,guns should be regulated,,,unlabeled,atlanta
1375092307020677122,,guns should be banned,,,unlabeled,boulder
1375092307020677122,,guns should be regulated,,,unlabeled,boulder
1375092436981186568,,guns should be banned,,,unlabeled,boulder
1375092436981186568,,guns should be regulated,,,unlabeled,boulder
1375092690170343425,,guns should be regulated,0,AGAINST,labeled,boulder
1375092785871740935,,guns should be banned,,,unlabeled,boulder
1375092785871740935,,guns should be regulated,,,unlabeled,boulder
1375093767317950473,,guns should be banned,,,unlabeled,boulder
1375093767317950473,,guns should be regulated,,,unlabeled,boulder
1375094145207926785,,guns should be regulated,,,unlabeled,boulder
1375094219543605252,,guns should be banned,1,FAVOR,valid,boulder
1375094219543605252,,guns should be regulated,1,FAVOR,valid,boulder
1375094254700261377,,guns should be banned,,,unlabeled,boulder
1375094254700261377,,guns should be regulated,,,unlabeled,boulder
1375094440541487109,,guns should be banned,,,unlabeled,boulder
1375094440541487109,,guns should be regulated,,,unlabeled,boulder
1375095508285407238,,guns should be regulated,,,unlabeled,boulder
1375095906626908162,,guns should be banned,,,unlabeled,boulder
1375095906626908162,,guns should be regulated,,,unlabeled,boulder
1375098025580883970,,guns should be banned,,,unlabeled,boulder
1375098025580883970,,guns should be regulated,,,unlabeled,boulder
1375098286604976131,,guns should be banned,,,unlabeled,boulder
1375098286604976131,,guns should be regulated,,,unlabeled,boulder
1375099143404859397,,guns should be banned,1,FAVOR,valid,boulder
1375099143404859397,,guns should be regulated,1,FAVOR,valid,boulder
1375099222949687307,,guns should be banned,,,unlabeled,boulder
1375099222949687307,,guns should be regulated,,,unlabeled,boulder
1375103266367868935,,guns should be regulated,,,unlabeled,boulder
1375103762746998789,,guns should be banned,,,unlabeled,boulder
1375103762746998789,,guns should be regulated,,,unlabeled,boulder
1375104094717804550,,guns should be banned,,,unlabeled,boulder
1375104094717804550,,guns should be regulated,,,unlabeled,boulder
1375104598445187075,,guns should be regulated,0,AGAINST,labeled,boulder
1375104703885893643,,guns should be banned,,,unlabeled,atlanta
1375104703885893643,,guns should be regulated,,,unlabeled,atlanta
1375105269533974529,,guns should be banned,,,unlabeled,boulder
1375105269533974529,,guns should be regulated,,,unlabeled,boulder
1375105693733298182,,guns should be banned,2,NEUTRAL,valid,boulder
1375105693733298182,,guns should be regulated,1,FAVOR,valid,boulder
1375106075071029260,,guns should be banned,2,NEUTRAL,test,boulder
1375106075071029260,,guns should be regulated,1,FAVOR,test,boulder
1375106195707469831,,guns should be banned,,,unlabeled,boulder
1375106195707469831,,guns should be regulated,,,unlabeled,boulder
1375106723984371718,,guns should be banned,,,unlabeled,boulder
1375106723984371718,,guns should be regulated,,,unlabeled,boulder
1375106796294000640,,guns should be banned,1,FAVOR,test,boulder
1375106796294000640,,guns should be regulated,1,FAVOR,test,boulder
1375106871552581636,,guns should be banned,,,unlabeled,boulder
1375106871552581636,,guns should be regulated,,,unlabeled,boulder
1375107584818962432,,guns should be banned,,,unlabeled,boulder
1375107584818962432,,guns should be regulated,,,unlabeled,boulder
1375107640620113920,,guns should be banned,,,unlabeled,boulder
1375107640620113920,,guns should be regulated,,,unlabeled,boulder
1375107753685966849,,guns should be banned,,,unlabeled,boulder
1375107753685966849,,guns should be regulated,,,unlabeled,boulder
1375107839220359170,,guns should be banned,,,unlabeled,boulder
1375108578596503555,,guns should be banned,1,FAVOR,valid,boulder
1375108578596503555,,guns should be regulated,2,NEUTRAL,valid,boulder
1375109937815302144,,guns should be regulated,0,AGAINST,valid,atlanta
1375109974381182976,,guns should be banned,0,AGAINST,test,boulder
1375109974381182976,,guns should be regulated,0,AGAINST,test,boulder
1375110420587941890,,guns should be banned,,,unlabeled,boulder
1375110420587941890,,guns should be regulated,,,unlabeled,boulder
1375111075020959747,,guns should be banned,,,unlabeled,boulder
1375111091064217604,,guns should be banned,,,unlabeled,boulder
1375111091064217604,,guns should be regulated,,,unlabeled,boulder
1375111659015053325,,guns should be regulated,,,unlabeled,boulder
1375111733262569473,,guns should be banned,,,unlabeled,boulder
1375111733262569473,,guns should be regulated,,,unlabeled,boulder
1375111930436743168,,guns should be banned,,,unlabeled,boulder
1375111930436743168,,guns should be regulated,,,unlabeled,boulder
1375113464822239232,,guns should be banned,,,unlabeled,atlanta
1375113464822239232,,guns should be regulated,,,unlabeled,atlanta
1375113922580123648,,guns should be banned,,,unlabeled,boulder
1375113922580123648,,guns should be regulated,,,unlabeled,boulder
1375113935012040705,,guns should be regulated,2,NEUTRAL,test,boulder
1375115006828802055,,guns should be banned,2,NEUTRAL,test,boulder
1375115006828802055,,guns should be regulated,2,NEUTRAL,test,boulder
1375115924957753348,,guns should be regulated,1,FAVOR,test,boulder
1375116162414043140,,guns should be banned,,,unlabeled,boulder
1375116162414043140,,guns should be regulated,,,unlabeled,boulder
1375116406451171338,,guns should be banned,0,AGAINST,test,boulder
1375116406451171338,,guns should be regulated,0,AGAINST,test,boulder
1375116545068838913,,guns should be banned,1,FAVOR,valid,boulder
1375116545068838913,,guns should be regulated,1,FAVOR,valid,boulder
1375116695359082497,,guns should be banned,,,unlabeled,boulder
1375116695359082497,,guns should be regulated,,,unlabeled,boulder
1375117352937910276,,guns should be banned,,,unlabeled,atlanta
1375117352937910276,,guns should be regulated,,,unlabeled,atlanta
1375117903717011458,,guns should be regulated,0,AGAINST,test,boulder
1375119887396433921,,guns should be banned,,,unlabeled,boulder
1375119887396433921,,guns should be regulated,,,unlabeled,boulder
1375120351143792641,,guns should be banned,2,NEUTRAL,valid,boulder
1375120917471272962,,guns should be banned,1,FAVOR,valid,boulder
1375120917471272962,,guns should be regulated,1,FAVOR,valid,boulder
1375123146236387328,,guns should be banned,2,NEUTRAL,valid,boulder
1375123146236387328,,guns should be regulated,1,FAVOR,valid,boulder
1375123543294423041,,guns should be banned,2,NEUTRAL,labeled,boulder
1375123976888803332,,guns should be banned,1,FAVOR,test,boulder
1375123976888803332,,guns should be regulated,1,FAVOR,test,boulder
1375124425826299904,,guns should be regulated,,,unlabeled,boulder
1375126378685853696,,guns should be regulated,,,unlabeled,boulder
1375126443135434753,,guns should be banned,,,unlabeled,atlanta
1375126443135434753,,guns should be regulated,,,unlabeled,atlanta
1375126514551902210,,guns should be banned,,,unlabeled,boulder
1375126514551902210,,guns should be regulated,,,unlabeled,boulder
1375128202746662924,,guns should be banned,,,unlabeled,boulder
1375128202746662924,,guns should be regulated,,,unlabeled,boulder
1375128569836371971,,guns should be banned,,,unlabeled,boulder
1375128569836371971,,guns should be regulated,,,unlabeled,boulder
1375129424299970561,,guns should be regulated,,,unlabeled,boulder
1375129821181702145,,guns should be banned,,,unlabeled,boulder
1375129821181702145,,guns should be regulated,,,unlabeled,boulder
1375130034445357062,,guns should be banned,0,AGAINST,labeled,boulder
1375130034445357062,,guns should be regulated,0,AGAINST,labeled,boulder
1375130739541434372,,guns should be banned,,,unlabeled,boulder
1375130739541434372,,guns should be regulated,,,unlabeled,boulder
1375131424894844930,,guns should be regulated,,,unlabeled,atlanta
1375131729674039304,,guns should be regulated,,,unlabeled,boulder
1375132279425560577,,guns should be regulated,,,unlabeled,boulder
1375134873632002049,,guns should be banned,,,unlabeled,boulder
1375134873632002049,,guns should be regulated,,,unlabeled,boulder
1375135976385871874,,guns should be regulated,,,unlabeled,boulder
1375137615423365125,,guns should be banned,,,unlabeled,boulder
1375138768944947202,,guns should be banned,1,FAVOR,test,boulder
1375138768944947202,,guns should be regulated,1,FAVOR,test,boulder
1375138856643747841,,guns should be banned,1,FAVOR,labeled,boulder
1375139736793321480,,guns should be banned,,,unlabeled,boulder
1375139736793321480,,guns should be regulated,,,unlabeled,boulder
1375139941064134659,,guns should be banned,1,FAVOR,valid,boulder
1375139941064134659,,guns should be regulated,1,FAVOR,valid,boulder
1375140081246277633,,guns should be banned,,,unlabeled,boulder
1375140081246277633,,guns should be regulated,,,unlabeled,boulder
1375140168437354498,,guns should be banned,,,unlabeled,boulder
1375140168437354498,,guns should be regulated,,,unlabeled,boulder
1375141070795907073,,guns should be banned,,,unlabeled,boulder
1375141070795907073,,guns should be regulated,,,unlabeled,boulder
1375141076957343744,,guns should be regulated,2,NEUTRAL,valid,boulder
1375142926758506498,,guns should be regulated,1,FAVOR,test,boulder
1375143345576534017,,guns should be banned,,,unlabeled,boulder
1375143345576534017,,guns should be regulated,,,unlabeled,boulder
1375144639565553670,,guns should be banned,,,unlabeled,boulder
1375144639565553670,,guns should be regulated,,,unlabeled,boulder
1375145206979436550,,guns should be banned,,,unlabeled,atlanta
1375145206979436550,,guns should be regulated,,,unlabeled,atlanta
1375145625994543114,,guns should be banned,2,NEUTRAL,valid,boulder
1375145625994543114,,guns should be regulated,2,NEUTRAL,valid,boulder
1375147070617702411,,guns should be regulated,0,AGAINST,valid,boulder
1375148368851243015,,guns should be banned,2,NEUTRAL,valid,boulder
1375148368851243015,,guns should be regulated,1,FAVOR,valid,boulder
1375149283423436802,,guns should be banned,2,NEUTRAL,test,atlanta
1375149332375105536,,guns should be banned,1,FAVOR,test,boulder
1375149332375105536,,guns should be regulated,1,FAVOR,test,boulder
1375150410898489350,,guns should be banned,2,NEUTRAL,labeled,boulder
1375150410898489350,,guns should be regulated,2,NEUTRAL,labeled,boulder
1375150422193700865,,guns should be banned,2,NEUTRAL,test,boulder
1375150422193700865,,guns should be regulated,2,NEUTRAL,test,boulder
1375150483468353541,,guns should be regulated,,,unlabeled,boulder
1375150536551464960,,guns should be banned,,,unlabeled,boulder
1375150922142150659,,guns should be banned,1,FAVOR,labeled,boulder
1375150922142150659,,guns should be regulated,1,FAVOR,labeled,boulder
1375151013468938240,,guns should be regulated,2,NEUTRAL,labeled,atlanta
1375152280152989705,,guns should be banned,0,AGAINST,valid,boulder
1375152280152989705,,guns should be regulated,2,NEUTRAL,valid,boulder
1375152588476215297,,guns should be banned,1,FAVOR,valid,boulder
1375152588476215297,,guns should be regulated,1,FAVOR,valid,boulder
1375152987769868289,,guns should be banned,,,unlabeled,atlanta
1375152987769868289,,guns should be regulated,,,unlabeled,atlanta
1375154848866430986,,guns should be banned,,,unlabeled,boulder
1375154848866430986,,guns should be regulated,,,unlabeled,boulder
